識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_f0ef2a6c778d597532b0336191fa215a,美媒：川普若當選貿易戰加劇 中國經濟受損更重,兩岸透視,2024-08-12T08:24:23Z,（中央社台北12日電）美國大選11月登場，分析認為，如果是川普當選且按承諾把對中國進口商品的關稅提高到60%，中國經濟遭受的損害將比先前嚴重得多，經濟成長率降幅可能達到1.4至2.5個百分點。,https://www.cna.com.tw/news/acn/202408120202.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/19/2024 12:17:06
news_d8b9a9be42b797223a2baeb70df52c6e,烏克蘭外長訪中  學者：爭取西方以外更多支持,兩岸透視,2024-07-25T02:25:51Z,（中央社記者張謙香港25日電）烏克蘭外長庫列巴（Dmytro Kuleba）近日訪問中國，有中國大陸學者表示，庫列巴此行反映出烏克蘭正在爭取西方以外的更多支持。,https://www.cna.com.tw/news/acn/202407250063.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/01/2024 12:19:04
news_083a37267b78b2c7cc276748d4e27395,中國外交斡旋頻繁 分析：目前只具象徵意義,兩岸透視,2024-07-26T08:03:07Z,（中央社台北26日電）美國之音今日報導，中國本週舉行了一系列高調外交會議，是為了在俄烏戰爭及以哈戰爭中，樹立全球和平締造者的形象。學者分析，這些進展雖然意義重大，但在很大程度上只是象徵性的。,https://www.cna.com.tw/news/acn/202407260250.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/02/2024 12:18:28
news_3b5d4b8d34b48009dfa571dd8e7c2b4a,蘇利文訪中 紐時：擬為最後一次拜習會鋪路,兩岸透視,2024-08-28T04:17:59Z,（中央社台北28日電）美國國家安全顧問蘇利文27至29日到訪中國。紐約時報報導，蘇利文的訪問也許會為美國總統拜登與中國國家主席習近平舉行最後一次峰會奠定基礎，潛在的見面地點可能是今年11月在秘魯舉行的APEC峰會期間。,https://www.cna.com.tw/news/acn/202408280090.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,09/04/2024 12:18:26
news_0281bda95047757d3ec2986d27efef0a,日經亞洲分析中共三中全會決定文：習近平為與美脫鉤及連任準備,兩岸透視,2024-07-28T08:49:33Z,（中央社台北28日電）中共20屆三中全會「決定」全文提到，要「打造自主可控的產業鏈供應鏈」，並要在2029年完成所有改革。日經亞洲刊文分析，這顯示中國相信中美會繼續脫鉤，並為最壞情況作準備，同時也是中國領導人習近平延續其統治到2027年後的策略。,https://www.cna.com.tw/news/acn/202407280151.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/04/2024 12:19:07
news_c34815bf02afb34ec734af3c0bfa029b,美媒：繼TikTok後 中國AI軟體Talkie在美也爆紅,兩岸透視,2024-07-29T11:21:23Z,（中央社台北29日電）華爾街日報報導，由中國企業MiniMax研發的AI聊天機器人軟體Talkie，如今成為美國高人氣的App，許多美國用戶卻沒注意到它是中國產品。另一方面，這也凸顯中國企業在政府嚴格監管下無法盡情施展AI舞台，只好往海外發展。,https://www.cna.com.tw/news/acn/202407290311.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/05/2024 12:18:19
news_05641f9b1c1e382fb4ce6724db309950,港媒：後拜登時代  中國以合縱連橫戰略應對美國,兩岸透視,2024-07-30T02:49:34Z,（中央社記者張謙香港30日電）香港媒體報導，在中國和美國關係進入「後拜登時代」及美國總統大選出現轉折變化之際，中方正利用美國盟友對「川普歸來」的憂慮，在全球推動合縱連橫的外交攻勢，以應對美國的遏制。,https://www.cna.com.tw/news/acn/202407300047.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/06/2024 12:18:36
news_7bf10e260e2ad8559f6e28f49ff6e399,廈門大學呼籲儘快準備「接管台灣」 文章遭下架,兩岸透視,2024-08-17T10:35:22Z,（中央社台北17日電）廈門大學海峽兩岸城市規劃研究所5日發文，呼籲中國當局儘快啟動「台灣接管準備」，宣稱隨著川普上台的可能性越來越大，統一台灣的時間表隨時可能提前，做好統一以後「全面接管台灣」的預案已經迫在眉睫。不過文章發表後，隨即遭下架。,https://www.cna.com.tw/news/acn/202408170194.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/24/2024 12:18:04
news_201e70f69dfcecfbed413464e8abda13,美國對中國產品加徵新關稅 將延後至少兩週生效,兩岸透視,2024-07-31T02:31:51Z,（中央社台北31日電）美國原定於8月1日起對中國銷美的電動車及電池、電腦晶片和醫療產品等一系列商品大幅加徵關稅。但根據路透社報導，美國貿易代表署（USTR）30日表示，新關稅將延後至少兩週生效。,https://www.cna.com.tw/news/aopl/202407310048.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,08/07/2024 12:17:12
news_f1a29af944377e9a7de7e1b9df5ab355,美總統大選若變天 北京學者：中美關係重大衝擊,兩岸透視,2024-09-12T05:14:56Z,（中央社記者呂佳蓉北京12日電）中國全國政協委員、北京大學國際關係學院教授賈慶國今天表示，如果美國總統大選是由共和黨總統候選人川普（Donald Trump）獲勝，美國對中政策將出現重大變化，中美關係會受到重大的衝擊。,https://www.cna.com.tw/news/acn/202409120135.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,09/19/2024 12:19:15
news_62a3d5460c0a008cea1e8fa1b3d935c5,美國大選逼近 中國出口商尋求避險,兩岸透視,2024-10-23T15:02:52Z,（中央社台北23日電）美國總統大選即將在11月5日登場，多家中國出口商尋求避險。路透社今天報導，如果共和黨候選人川普勝選，美國玩具製造商KidKraft將在一年內將其中國供應鏈減半。,https://www.cna.com.tw/news/acn/202410230434.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,10/30/2024 12:38:15
news_b0d040d86daa5f4b8b45a4a660a26b51,中國女留學生「要追川普小兒子」　自爆已掌握行蹤：等偶遇,大陸新聞,2024-09-15T02:26:00Z,是博取流量還是國安事件？9月14日凌晨，一名在美國紐約大學（New York University，後稱NYU）留學的中國籍女留學生在抖音上揚言，要追求前美國總統、應屆美國總統候選人川普（Donald Trump）的小兒子巴倫（Barron Trump）。還表示自己「在校內有很多眼線」，已經掌握了他的行蹤以及隨行保鑣人數，接下來只等自己製造意外與巴倫發生偶遇。,https://www.ettoday.net/news/20240915/2817338.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/22/2024 12:19:46
news_38edd5b7d54de668edeb84446942d755,少女墜入枯井　奇葩父親實踐「拍攝者不救」堅持先拍照、阻救援,大陸新聞,2024-09-16T13:45:00Z,中國甘肅一名少女，在日前不小心墜入一個枯井裡，但她的父親卻堅持先拍照，並阻擋好心人的救援。這名父親解釋，他之所以實踐「拍攝者不救」的原因，是因為擔心害怕責任劃分不清，稱應先報警並拍照存證，最後才是進行救援。,https://www.ettoday.net/news/20240916/2818233.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/23/2024 12:19:58
news_de8c23b72f8be5acb99a0c3818d790de,美誰勝選對華競爭戰略不變　金燦榮：以交易形式處理台灣問題,大陸新聞,2024-10-08T12:27:00Z,大陸中國人民大學今（8）日舉行「2024年美國大選與中美關係前景」座談會，中國人大國關學院副院長金燦榮分析，美選最終不管誰勝出，把中國大陸當正對手的政策不會改變，中美競爭壓力之下，中國大陸要穩住，做好自己的事，尤其是這幾年經濟很糟。另外，他也認為不管是川普或賀錦麗當選，將以交易形式來看待「台灣問題」。,https://www.ettoday.net/news/20241008/2831706.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/15/2024 12:23:18
news_f1e5f1238bb36a9dfe5e5eb0d9d46643,11月美選牽動對華政策走向　陸學者：川普勝選將衝擊中美關係,大陸新聞,2024-09-12T05:40:00Z,第11屆香山論壇今12日到14日在北京舉行，今年適逢美國大選，除了俄烏衝突、中東情勢、南海局勢、台海問題等國際性議題，備受關注。談及美選兩位候選人對華政策，北京大學國際關係學院教授賈慶國接受媒體訪問直言，川普如果再次當選總統，中美關係受到很大衝擊，並且以三點分析對華政策變化，尤其在台海問題上一定會對北京繼續出招，遊走紅線邊緣。,https://www.ettoday.net/news/20240912/2815720.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/19/2024 12:19:15
news_a9f8b1d555a1c44d316c63f7f9e739e1,《黑神話：悟空》無法登錄！　Steam一夜遭「28萬次攻擊」,大陸新聞,2024-08-27T02:56:00Z,中國遊戲科學（Game Science）開發動作RPG《黑神話：悟空》20日上線至今，熱度不斷。《黑神話：悟空》玩家們24日卻反饋無法登錄，進不去遊戲。根據Steam中國區代理完美世界競技平台的公告指出，這次Steam崩潰，是受到大規模DDoS攻擊所致，至今仍在繼續中。,https://www.ettoday.net/news/20240827/2805076.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/03/2024 12:18:20
news_2879bec6672f91cdac4921c1cbeeeb04,美媒指中國駭客攔截川普顧問電話　陸：完全是顛倒黑白、倒打一耙,大陸新聞,2024-10-28T08:54:00Z,美媒報導，中國政府支持的駭客組織攔截多名美國政治人物的電話通話音訊，其中包含了共和黨總統候選人川普一名顧問。對此，中國大陸外交部發言人林劍反批，美國一邊在全球開展間諜活動，一邊給其他國家安上間諜威脅的莫須有罪名，完全是顛倒黑白，倒打一耙。,https://www.ettoday.net/news/20241028/2843832.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/04/2024 12:18:38
news_d7aa4811ef84ec724b194ee86a4cfc7e,蘇利文訪中　紐時：擬為最後一次拜習會鋪路,大陸新聞,2024-08-28T06:45:00Z,美國國家安全顧問蘇利文27至29日到訪中國。紐約時報報導，蘇利文的訪問也許會為美國總統拜登與中國國家主席習近平舉行最後一次峰會奠定基礎，潛在的見面地點可能是今年11月在秘魯舉行的APEC峰會期間。,https://www.ettoday.net/news/20240828/2806114.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/04/2024 12:18:26
news_2a1711dfaad2bef08d8fb6b6b06e95d4,傳中國擬發行10兆人民幣債券救經濟 若川普當選將加碼,兩岸透視,2024-10-29T13:32:10Z,（中央社北京29日綜合外電報導）路透社引述兩名消息人士指稱，中國擬於下週批准在未來幾年增發逾10兆人民幣債券，重振中國脆弱的經濟，若川普贏得美國大選，預計北京可能宣布更強而有力的財政刺激方案。,https://www.cna.com.tw/news/acn/202410290425.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/05/2024 12:19:19
news_6d3aebc07a350bd2102e8aa60bceba94,川普保護費論 國台辦：美國永遠奉行「美國優先」,兩岸透視,2024-10-30T04:59:27Z,（中央社記者呂佳蓉北京30日電）美國共和黨總統候選人川普日前接受美媒訪問，指出如果中國「進入」台灣，他將對中國徵收額外關稅，並說台灣要美國保護應支付保護費。中國大陸國台辦發言人朱鳳蓮今天回應，美國奉行的永遠是「美國優先」。,https://www.cna.com.tw/news/acn/202410300145.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/06/2024 12:37:22
news_5c893bd04a72a7dd3f319782761e7e64,美國總統大選 專家：不管誰當選美中競爭不變,兩岸透視,2024-10-30T08:34:14Z,（中央社記者李雅雯台北30日電）美國總統大選在即。學者剖析，不管是誰入主白宮，美中競爭格局不變；川普、賀錦麗對抗中國手段有別、強度有差，川普會採全面式打擊，賀錦麗循「拜規賀隨」模式。,https://www.cna.com.tw/news/acn/202410300281.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/06/2024 12:37:22
news_ee9583fc8bf5f49c993526d033ba4c62,如果川普勝選 學者：台積電恐有地緣政治壓力,兩岸透視,2024-10-30T09:37:07Z,（中央社記者李雅雯台北30日電）美國總統大選在即。學者剖析，倘若川普勝選，在「美國優先」核心理念下，台積電恐有擴大在美投資等地緣政治壓力；川普有生意人本質，台灣恐也得為「保護費」付出更多成本。,https://www.cna.com.tw/news/acn/202410300334.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/06/2024 12:37:22
news_eac401fcf670de3b9000d48083248196,美對台戰略模糊 學者：共軍有對台灰區施壓空間,兩岸透視,2024-10-30T13:20:11Z,（中央社記者李雅雯台北30日電）美國總統大選在即。學者表示，美對台戰略模糊，未能嚇阻共軍對台灰區施壓；不管是川普或賀錦麗出線，台灣必須注意共軍在不以武力犯台前提下，恐對台有極限軍事施壓舉動。,https://www.cna.com.tw/news/acn/202410300479.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/06/2024 12:37:22
news_81d1f20e19601b5db2ef81d74c55ff14,北京學者談美中競爭 強調關鍵在內政,兩岸透視,2024-10-08T10:22:08Z,（中央社記者呂佳蓉北京8日電）中國人民大學國際關係學院副院長金燦榮今天表示，美中競爭最重要的關鍵在內政，並承認中國這幾年經濟相當不好，關鍵是要解決需求不足問題，背後是整個經濟哲學、政策思路要改變。,https://www.cna.com.tw/news/acn/202410080360.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,10/15/2024 12:23:18
news_eff22eebc8803094a59a349ce356eb03,狙擊手待命、設圍欄！陸保守關注美投票氛圍　學者無奈誰勝都一樣,大陸新聞,2024-11-05T09:05:00Z,美國當地時間11月5日零時剛過，四年一度的美國總統選舉投票正式開始，大陸官媒和主流媒體多半以保守方式報導美選，《央視》今除了報導美國新罕布夏州小鎮迪克斯維爾率先投票消息，大多「引述」美媒報導介紹美選。談及本次美選將如何牽動中美關係與台海局勢？大陸國際關係學者們認為，無論是誰勝選，其對華政策不會有太多「友善」的改變，尤其注意「善變」的川普會以交易形式與中國談判，包括台海局勢，製造更高的新關稅等激烈手段。,https://www.ettoday.net/news/20241105/2849057.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/12/2024 12:18:01
news_fba70ee9833fc18c2602c5f8d4901ce4,中國救經濟規模將揭曉 分析：聚焦化債多於提振需求,兩岸透視,2024-11-04T09:12:36Z,（中央社台北4日電）中國人大常委會4日至8日召開，外界預期會議結束後，財政刺激政策的規模將會揭曉。分析稱，方案會聚焦於透過地方政府債務互換和向銀行注資來穩定經濟，而不是市場預期會複製2008年的人民幣4兆元財政及貨幣政策。,https://www.cna.com.tw/news/acn/202411040231.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/11/2024 12:23:56
news_ae843f1e2e2ad4bbe8542b62a20b6cec,兩黨標榜拒用中國製造 浙江義烏指數難測美國大選,兩岸透視,2024-11-04T09:27:57Z,（中央社台北4日電）美國大選迫近，對於選情，往年號稱比民調更準的另類指標「義烏指數」今年卻看不出端倪。分析稱，這是因為本屆美國總統大選兩黨都表示競選過程中只銷售「美國製造」的產品，拒絕使用「中國製造」，導致義烏訂單越來越少。,https://www.cna.com.tw/news/acn/202411040240.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/11/2024 12:23:56
news_bfa245ee6e62a77e6d6332092a2ee26d,港媒：無論誰當選 美國優先及遏制中國方針不變,兩岸透視,2024-11-06T02:13:57Z,（中央社記者張謙香港6日電）香港部分媒體社論今天指出，無論誰當選美國下任總統，「美國優先」方針將繼續主導美國內政及外交。此外，美方將會繼續遏制中國。,https://www.cna.com.tw/news/acn/202411060047.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_71cdb6edcabdcf1b0302846d4ce59229,BBC：美中關係惡化下 華裔科學家如履薄冰,兩岸透視,2024-11-03T08:27:17Z,（中央社台北3日電）英國廣播公司報導，受美中關係惡化的影響，不少美國華裔學者近年飽受歧視、甚至被控經濟間諜相關罪名；有些學者事後雖證明清白卻餘悸猶存，認為「明智做法是不再與中國有任何瓜葛」。,https://www.cna.com.tw/news/acn/202411030121.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/10/2024 12:26:01
news_eeed3c7eeab8f590a62cf9d475e6c97e,中國將端經濟刺激政策 美國總統大選結果左右規模,兩岸透視,2024-11-03T10:15:00Z,（中央社記者吳柏緯上海3日電）中國全國人大常委會將於4日召開會議，一般預料將會發布重磅財政刺激政策。有分析指出，美國總統大選的結果可能會左右政策的規模，若是川普當選，規模可能會比現在大10%至20%左右。,https://www.cna.com.tw/news/acn/202411030169.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/10/2024 12:26:01
news_248f2a62af3f455abd086425b364e166,中國救經濟規模將揭曉　分析：聚焦化債多於提振需求,大陸新聞,2024-11-04T10:27:00Z,中國人大常委會4日至8日召開，外界預期會議結束後，財政刺激政策的規模將會揭曉。分析稱，方案會聚焦於透過地方政府債務互換和向銀行注資來穩定經濟，而不是市場預期會複製2008年的人民幣4兆元財政及貨幣政策。,https://www.ettoday.net/news/20241104/2848416.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,11/11/2024 12:23:56
news_7fcd883126763c960fb930db3ff8cfaa,若川普當選 機構：保護主義恐挫中國貿易出口,兩岸透視,2024-11-05T10:51:19Z,（中央社記者李雅雯台北5日電）美國總統大選結果在即。中國金融專業研究機構評估，川普走貿易保護主義路線，倘若當選恐對中國施加激進關稅政策，影響中國貿易出口，中國經濟成長空間將受到壓制。,https://www.cna.com.tw/news/acn/202411050372.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/12/2024 12:18:01
news_bee3e667beca082454ffb29374f8f637,經濟學人前總編：若川普當選 不會對北京示弱,兩岸透視,2024-11-05T08:28:27Z,（中央社台北5日電）英國智庫「國際戰略研究所」（IISS）理事會主席、前「經濟學人」（The Economist）期刊總編艾默特接受美國之音訪問，分析中國對台軍事策略，並表示川普若再度當選也不會對北京示弱。,https://www.cna.com.tw/news/acn/202411050263.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/12/2024 12:18:01
news_e10a2eac90fd2144b7564fdcedd4ead4,川普開票領先令港股受壓 恆指午盤下跌547點,兩岸透視,2024-11-06T04:25:39Z,（中央社記者張謙香港6日電）美國總統大選投票結束，共和黨候選人川普在開票中持續領先的消息傳來，對香港股市造成一定壓力，恆生指數早上一度下跌約600點。,https://www.cna.com.tw/news/acn/202411060123.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_a15c1965e48a87de4e57e8feb6d4b766,美選開票川普領先 人民幣兌美元匯率一度貶破7.19,兩岸透視,2024-11-06T08:19:24Z,（中央社台北6日電）美國總統大選台北時間今天進入開票，在共和黨候選人川普得票一路領先下，人民幣兌美元匯率重挫，離岸人民幣兌美元一度貶破7.19，單日跌逾900點。在岸人民幣也一度貶破7.17關卡。,https://www.cna.com.tw/news/acn/202411060258.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_267e9067acadf455bd7a3ebb9bd52e87,川普一路領先 中國外交部：尊重美國人民選擇,兩岸透視,2024-11-06T08:21:26Z,（中央社台北6日電）美國共和黨總統候選人川普開票一路領先幾已篤定當選之際，中國外交部下午回應，美國總統選舉是美國的內政，中方尊重美國人民的選擇。針對川普揚言要提高對中國的關稅，則稱「不回答假設性問題」。,https://www.cna.com.tw/news/acn/202411060259.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_3d9ea7797befa15cb5ffae332245819e,川普將重返白宮 中國學者：美對中政策不會有大變化,兩岸透視,2024-11-06T08:51:16Z,（中央社記者呂佳蓉北京6日電）美國共和黨總統候選人川普稍早自行宣布當選美國總統。北京學者分析，美國對中政策不會有大變化，以台灣牽制中國發展已是兩黨高度共識。而川普能重返執政的原因，在於美國孤立主義情緒大幅上升，會更著重在內部重建。,https://www.cna.com.tw/news/acn/202411060283.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_d2a5b242688f7b00eeb7e5de0dfe5026,擔心川普對中國強硬 港股跌逾400點,兩岸透視,2024-11-06T08:34:45Z,（中央社記者張謙香港6日電）美國共和黨總統候選人川普自行宣布當選，由於市場擔心他上任後將會大幅提高中國貨品關稅以及對中國態度強硬，香港股市備受壓力，今天以下跌逾400點作收。,https://www.cna.com.tw/news/afe/202411060268.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_1678ff1ba57b17de68ccb6962c51d32b,川普當選 台學者：美對台戰略清晰或模糊難預判,兩岸透視,2024-11-06T10:33:56Z,（中央社記者李雅雯台北6日電）川普將重新入主白宮。有台灣學者分析，川普對台戰略趨於清晰或模糊難預判，恐得視其任命官員才有觀察依據；川普要求台灣提升自我防衛能力，台灣將有加大軍事資源投入壓力。,https://www.cna.com.tw/news/acn/202411060358.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_de58917d623562154081a95549ab0ff4,路透：無論誰當選美總統 中國將迎來更多競爭,兩岸透視,2024-11-06T06:22:45Z,（中央社台北6日電）路透社報導，無論川普或賀錦麗當選美國總統，中國都已準備好未來4年兩國在貿易、科技及國安方面的激烈競爭。川普可能會對中國加徵關稅，但也願意在台灣議題及貿易與中國進行交易。賀錦麗可能會延續拜登在中國相關議題與盟友合作的方針。,https://www.cna.com.tw/news/acn/202411060183.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_611dc152ec2086464c9d78d53838d60b,華爾街日報：中國不會推「火箭筒式」刺激計畫 至少今年不會,兩岸透視,2024-11-06T06:54:27Z,（中央社台北6日電）市場近日傳出北京考慮批准發行人民幣10兆元債券以提振經濟，但華爾街日報（WSJ）引述消息人士報導，中國不會推出「火箭筒式」的刺激計畫，至少今年不會。,https://www.cna.com.tw/news/acn/202411060203.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
news_d242a1cfe8cf62ca8b325f7ed4de6a3e,川普勢旺 中國國有銀行拋售美元力阻人民幣重貶,兩岸透視,2024-11-06T09:41:44Z,（中央社台北6日電）美國總統大選台北時間今早開票。路透社引述4名知情人士透露，中國主要國有銀行今早在在岸即期外匯市場拋售美元，以阻止人民幣過快貶值。報導提到，今早隨著選舉初步結果逐漸揭曉，人民幣出現劇跌走勢。,https://www.cna.com.tw/news/acn/202411060324.aspx,中央通訊社,https://www.cna.com.tw/list/acn.aspx,11/13/2024 12:20:47
